nodes,region1,region2,region1,region2,region1,region2,region1,region2
techs,demand_power,demand_power,demand_power,demand_power,demand_power,demand_power,demand_power,demand_power
parameters,sink_use_equals,sink_use_equals,sink_use_equals,sink_use_equals,sink_use_equals,sink_use_equals,sink_use_equals,sink_use_equals
investsteps,2020,2020,2030,2030,2040,2040,2050,2050
timesteps,,,,,,,,
2005-08-01 05:00,28958,3155,34749,3786,37645,4102,39093,4260
2005-08-01 06:00,30434,36520,4062,39564,4400,41085
2005-08-01 07:00,31350,3655,37620,4386,40755,4752,42323,4935
2005-08-01 08:00,31905,3934,38287,4721,41477,5114,43073,5311
2005-08-01 09:00,31799,4204,38159,5045,41339,5466,42929,5676
2005-08-01 10:00,31743,4327,38091,5193,41265,5626,42853,5842
2005-08-01 11:00,31262,37514,40640,42203,6019
2005-08-01 12:00,31043,4532,37251,5439,40356,5892,41908,6119
2005-08-01 13:00,31203,4606,37444,5527,40564,5988,42124,6218
2005-08-01 14:00,31633,4565,37960,5478,41123,5935,42705,6163
2005-08-01 15:00,31378,4500,5400,5850,6075.0
2005-08-01 16:00,30862,4475,37035,5370,40121,5818,41664,6041
2005-08-01 17:00,30580,4254,36696,5104,39755,5530,41284,5743
2005-08-01 18:00,30141,4278,36170,5134,39184,5562,40691,5776
2005-08-01 19:00,29349,4114,35219,4937,38154,5349,39622,5554
2005-08-01 20:00,27233,3844,32680,4613,35404,4997,36765,5189
2005-08-01 21:00,25150,3483,30180,4180,32695,4528,33952,4702
2005-08-01 22:00,23847,3172,28617,3806,31002,4123,32194,4282
2005-08-01 23:00,22998,2918,27598,3501,29898,3793,31047,3939
2005-08-02 00:00,22474,2811,26969,3373,29216,3654,30340,3795
2005-08-02 01:00,22493,2827,26992,3393,29242,3676,30366,3817
2005-08-02 02:00,23236,2745,27883,3295,30207,3569,31369,3706
2005-08-02 03:00,24929,2860,29915,3432,32408,3718,33655,3861
2005-08-02 04:00,26905,2991,32287,3590,34977,3889,36322,4038
2005-08-02 05:00,29019,3155,34823,3786,37725,4102,39176,4260
2005-08-02 06:00,30451,3385,36542,4062,39587,4400,41110,4570
2005-08-02 07:00,31369,3655,37643,4386,40780,4752,42349,4935
2005-08-02 08:00,31951,3934,38341,4721,41536,5114,43134,5311
2005-08-02 09:00,31855,4204,38226,5045,41412,5466,43004,5676
2005-08-02 10:00,31724,4327,38069,5193,41241,5626,42827,5842
2005-08-02 11:00,31212,4459,37455,5350,40576,5796,42137,6019
2005-08-02 12:00,30909,4532,37091,5439,40182,5892,41727,6119
2005-08-02 13:00,31029,4606,37235,5527,40338,5988,41889,6218
2005-08-02 14:00,31490,4565,37788,5478,40937,5935,42511,6163
2005-08-02 15:00,31252,4500,5400,5850,6075.0
2005-08-02 16:00,30883,4475,37060,5370,40148,5818,41692,6041
2005-08-02 17:00,30632,4254,36758,5104,39821,5530,41353,5743
2005-08-02 18:00,30227,4278,36273,5134,39295,5562,40807,5776
2005-08-02 19:00,29412,4114,35294,4937,38236,5349,39706,5554
2005-08-02 20:00,27298,3844,32758,4613,35488,4997,36853,5189
2005-08-02 21:00,25172,3483,30206,4180,32723,4528,33982,4702
2005-08-02 22:00,23810,3172,28573,3806,30954,4123,32144,4282
2005-08-02 23:00,22913,2918,27496,3501,29787,3793,30933,3939
2005-08-03 00:00,22420,2811,26904,3373,29146,3654,30267,3795
2005-08-03 01:00,22404,2827,26884,3393,29125,3676,30245,3817
2005-08-03 02:00,23144,2745,27773,3295,30088,3569,31245,3706
2005-08-03 03:00,24900,2860,29880,3432,32370,3718,33615,3861
2005-08-03 04:00,26845,2991,32215,3590,34899,3889,36241,4038
2005-08-03 05:00,28947,3155,34737,3786,37632,4102,39079,4260
2005-08-03 06:00,30403,3385,36484,4062,39524,4400,41044,4570
2005-08-03 07:00,31344,3655,37613,4386,40748,4752,42315,4935
2005-08-03 08:00,31858,3934,38230,4721,41415,5114,43008,5311
2005-08-03 09:00,31729,4204,38075,5045,41248,5466,42834,5676
2005-08-03 10:00,31574,4327,37889,5193,41046,5626,42625,5842
2005-08-03 11:00,31065,4459,37279,5350,40385,5796,41939,6019
2005-08-03 12:00,30828,36993,40076,41617
2005-08-03 13:00,30988,4606,37185,5527,40284,5988,41834,6218
2005-08-03 14:00,31496,4565,37795,5478,40945,5935,42520,6163
2005-08-03 15:00,31254,4500,5400,5850,6075.0
2005-08-03 16:00,30855,4475,37026,5370,40111,5818,41654,6041
2005-08-03 17:00,30615,4254,36738,5104,39799,5530,41330,5743
2005-08-03 18:00,30117,4278,36141,5134,39152,5562,40658,5776
2005-08-03 19:00,29311,4114,35173,4937,38105,5349,39570,5554
2005-08-03 20:00,27170,3844,32604,4613,35321,4997,36680,5189
2005-08-03 21:00,25046,3483,30055,4180,32560,4528,33812,4702
2005-08-03 22:00,23577,3172,28292,3806,30650,4123,31829,4282
2005-08-03 23:00,22724,2918,27268,3501,29541,3793,30677,3939
2005-08-04 00:00,22208,2811,26650,3373,28871,3654,29981,3795
2005-08-04 01:00,22229,2827,26674,3393,28897,3676,30009,3817
2005-08-04 02:00,22972,2745,27567,3295,29864,3569,31013,3706
2005-08-04 03:00,24594,2860,29513,3432,31972,3718,33202,3861
2005-08-04 04:00,26517,2991,31821,3590,34473,3889,35799,4038
2005-08-04 05:00,28551,3155,34262,3786,37117,4102,38544,4260
2005-08-04 06:00,29933,3385,35920,4062,38913,4400,40410,4570
2005-08-04 07:00,30834,3655,37000,4386,40084,4752,41625,4935
2005-08-04 08:00,31347,3934,37616,4721,40751,5114,42318,5311
2005-08-04 09:00,31192,4204,37430,5045,40549,5466,42109,5676
2005-08-04 10:00,30955,4327,37146,5193,40242,5626,41789,5842
2005-08-04 11:00,30374,4459,36449,5350,39487,5796,41005,6019
2005-08-04 12:00,30054,4532,36065,5439,39070,5892,40573,6119
2005-08-04 13:00,30205,4606,36246,5527,39267,5988,40777,6218
2005-08-04 14:00,30687,4565,36825,5478,39893,5935,41428,6163
2005-08-04 15:00,30491,4500,5400,5850,6075.0
2005-08-04 16:00,30100,4475,36120,5370,39130,5818,40636,6041
2005-08-04 17:00,29846,4254,35815,5104,38799,5530,40292,5743
2005-08-04 18:00,29326,4278,35192,5134,38124,5562,39591,5776
2005-08-04 19:00,28603,4114,34323,4937,37184,5349,38614,5554
2005-08-04 20:00,26644,3844,31973,4613,34638,4997,35970,5189
2005-08-04 21:00,24659,3483,29591,4180,32057,4528,33290,4702
2005-08-04 22:00,23443,3172,28131,3806,30476,4123,31648,4282
2005-08-04 23:00,22484,2918,26981,3501,29229,3793,30354,3939
2005-08-05 00:00,21844,2811,26212,3373,28397,3654,29489,3795
2005-08-05 01:00,21569,2827,25883,3393,28040,3676,29119,3817
2005-08-05 02:00,21689,2745,26026,3295,28195,3569,29280,3706
2005-08-05 03:00,22321,2860,26785,3432,29017,3718,30134,3861
2005-08-05 04:00,23391,2991,28069,3590,30408,3889,31577,4038
2005-08-05 05:00,25159,3155,30191,3786,32707,4102,33965,4260
2005-08-05 06:00,26679,3385,32015,4062,34683,4400,36017,4570
2005-08-05 07:00,27698,3655,33238,4386,36008,4752,37393,4935
2005-08-05 08:00,28214,3934,33857,4721,36678,5114,38089,5311
2005-08-05 09:00,28135,4204,33762,5045,36575,5466,37982,5676
2005-08-05 10:00,27797,4327,33357,5193,36136,5626,37526,5842
2005-08-05 11:00,27174,4459,32609,5350,35326,5796,36685,6019
2005-08-05 12:00,26938,4532,32325,5439,35019,5892,36366,6119
2005-08-05 13:00,27160,4606,32592,5527,35308,5988,36666,6218
2005-08-05 14:00,27868,4565,33442,5478,36228,5935,37622,6163
2005-08-05 15:00,27993,4500,5400,5850,6075.0
2005-08-05 16:00,27942,4475,33531,5370,36325,5818,37722,6041
2005-08-05 17:00,28016,4254,33620,5104,36421,5530,37822,5743
2005-08-05 18:00,27764,4278,33317,5134,36093,5562,37482,5776
2005-08-05 19:00,27319,4114,32783,4937,35515,5349,36881,5554
2005-08-05 20:00,25536,3844,30643,4613,33197,4997,34474,5189
2005-08-05 21:00,23673,3483,28407,4180,30775,4528,31958,4702
2005-08-05 22:00,22487,3172,26985,3806,29233,4123,30358,4282
2005-08-05 23:00,21421,2918,25706,3501,27848,3793,28919,3939
2005-08-06 00:00,20726,2811,24871,3373,26944,3654,27980,3795
2005-08-06 01:00,20366,2827,24439,3393,26476,3676,27494,3817
2005-08-06 02:00,20320,24384,3295,26416,3569,27432,3706
2005-08-06 03:00,20526,2860,24632,3432,26685,3718,27711,3861
2005-08-06 04:00,21004,2991,25205,3590,27305,3889,28355,4038
2005-08-06 05:00,22437,3155,26925,3786,29168,4102,30290,4260
2005-08-06 06:00,23911,3385,28693,4062,31084,4400,32280,4570
2005-08-06 07:00,25005,3655,30006,4386,32506,4752,33756,4935
2005-08-06 08:00,25622,3934,30746,4721,33309,5114,34590,5311
2005-08-06 09:00,25694,4204,30833,5045,33402,5466,34687,5676
2005-08-06 10:00,25515,4327,30619,5193,33170,5626,34446,5842
2005-08-06 11:00,25164,4459,30197,5350,32713,5796,33972,6019
2005-08-06 12:00,24976,4532,29971,5439,32469,5892,33718,6119
2005-08-06 13:00,25289,4606,30347,5527,32876,5988,34141,6218
2005-08-06 14:00,26169,4565,31403,5478,34020,5935,35329,6163
2005-08-06 15:00,26483,4500,5400,5850,6075.0
2005-08-06 16:00,26728,4475,32074,5370,34747,5818,36083,6041
2005-08-06 17:00,27186,4254,32624,5104,35342,5530,36702,5743
2005-08-06 18:00,27313,4278,32775,5134,35507,5562,36872,5776
2005-08-06 19:00,26992,4114,32391,4937,35090,5349,36439,5554
2005-08-06 20:00,25158,3844,30190,4613,32706,4997,33964,5189
2005-08-06 21:00,23175,3483,27810,4180,30128,4528,31287,4702
2005-08-06 22:00,22022,3172,26427,3806,28629,4123,29730,4282
2005-08-06 23:00,21344,2918,25613,3501,27748,3793,28815,3939
2005-08-07 00:00,20869,2811,25043,3373,27130,3654,28174,3795
2005-08-07 01:00,20963,2827,25155,3393,27252,3676,28300,3817
2005-08-07 02:00,21783,2745,26140,3295,28319,3569,29408,3706
2005-08-07 03:00,23597,2860,28316,3432,30676,3718,31856,3861
2005-08-07 04:00,25556,2991,30668,3590,33223,3889,34501,4038
2005-08-07 05:00,27636,3155,33164,3786,35928,4102,37309,4260
2005-08-07 06:00,29062,3385,34875,4062,37781,4400,39234,4570
2005-08-07 07:00,30026,3655,36031,4386,39034,4752,40535,4935
2005-08-07 08:00,30605,3934,36726,4721,39787,5114,41317,5311
2005-08-07 09:00,30567,4204,36681,5045,39737,5466,41266,5676
2005-08-07 10:00,30435,4327,36522,5193,39566,5626,41088,5842
2005-08-07 11:00,30003,4459,36003,5350,39003,5796,40504,6019
2005-08-07 12:00,29723,4532,35667,5439,38640,5892,40126,6119
2005-08-07 13:00,29856,4606,35827,5527,38812,5988,40305,6218
2005-08-07 14:00,30351,4565,36421,5478,39456,5935,40974,6163
2005-08-07 15:00,30235,4500,5400,5850,6075.0
2005-08-07 16:00,29977,4475,35972,5370,38970,5818,40469,6041
2005-08-07 17:00,29763,4254,35716,5104,38692,5530,40180,5743
2005-08-07 18:00,29308,4278,35169,5134,38100,5562,39566,5776
2005-08-07 19:00,28473,4114,34168,4937,37016,5349,38439,5554
2005-08-07 20:00,26323,3844,31587,4613,34220,4997,35536,5189
2005-08-07 21:00,24392,3483,29270,4180,31709,4528,32929,4702
2005-08-07 22:00,23099,3172,27719,3806,30029,4123,31184,4282
2005-08-07 23:00,22284,2918,26741,3501,28969,3793,30083,3939
2005-08-08 00:00,21774,2811,26129,3373,28306,3654,29395,3795
2005-08-08 01:00,21819,2827,26183,3393,28365,3676,29456,3817
2005-08-08 02:00,22549,2745,27059,3295,29314,3569,30441,3706
2005-08-08 03:00,24079,2860,28895,3432,31303,3718,32507,3861
2005-08-08 04:00,25979,2991,31175,3590,33772,3889,35071,4038
2005-08-08 05:00,27940,3155,33528,3786,36322,4102,37720,4260
2005-08-08 06:00,29244,3385,35093,4062,38017,4400,39479,4570
2005-08-08 07:00,30192,3655,36231,4386,39250,4752,40760,4935
2005-08-08 08:00,30697,3934,36836,4721,39906,5114,41441,5311
2005-08-08 09:00,30580,4204,36696,5045,39754,5466,41283,5676
2005-08-08 10:00,30440,4327,36529,5193,39573,5626,41095,5842
2005-08-08 11:00,30047,36057,5350,39061,5796,40564,6019
2005-08-08 12:00,29823,4532,35788,5439,38770,5892,40261,6119
2005-08-08 13:00,30002,4606,36002,5527,39002,5988,40502,6218
2005-08-08 14:00,30599,4565,36719,5478,39779,5935,41309,6163
2005-08-08 15:00,30440,4500,5400,5850,6075.0
2005-08-08 16:00,30097,36116,5370,39126,5818,40631,6041
2005-08-08 17:00,29943,4254,35932,5104,38926,5530,40423,5743
2005-08-08 18:00,29636,4278,35563,5134,38526,5562,40008,5776
2005-08-08 19:00,28708,4114,34450,4937,37321,5349,38756,5554
2005-08-08 20:00,26509,3844,31811,4613,34462,4997,35787,5189
2005-08-08 21:00,24506,3483,29407,4180,31858,4528,33083,4702
2005-08-08 22:00,23255,3172,27906,3806,30231,4123,31394,4282
2005-08-08 23:00,22429,2918,26915,3501,29158,3793,30279,3939
2005-08-09 00:00,21917,2811,26301,3373,28493,3654,29588,3795
2005-08-09 01:00,21948,2827,26337,3393,28532,3676,29630,3817
2005-08-09 02:00,22675,2745,27210,3295,29477,3569,30611,3706
2005-08-09 03:00,24289,2860,29147,3432,31576,3718,32791,3861
2005-08-09 04:00,26122,31346,3590,33958,35264,4038
2005-08-09 05:00,28071,3155,33685,3786,36492,4102,37895,4260
2005-08-09 06:00,29405,3385,35287,4062,38227,4400,39698,4570
2005-08-09 07:00,30271,3655,36326,4386,39353,4752,40866,4935
2005-08-09 08:00,30802,3934,36963,4721,40043,5114,41583,5311
2005-08-09 09:00,30718,4204,36861,5045,39933,5466,41469,5676
2005-08-09 10:00,30492,4327,36591,5193,39640,5626,41164,5842
2005-08-09 11:00,30001,4459,36001,5350,39001,5796,40501,6019
2005-08-09 12:00,29751,4532,35701,5439,38676,5892,40164,6119
2005-08-09 13:00,29919,4606,35903,5527,38895,5988,40391,6218
2005-08-09 14:00,30486,4565,36584,5478,39632,5935,41157,6163
2005-08-09 15:00,30366,4500,5400,5850,6075.0
2005-08-09 16:00,30102,4475,36123,5370,39133,5818,40638,6041
2005-08-09 17:00,30054,4254,36065,5104,39071,5530,40573,5743
2005-08-09 18:00,29685,4278,35622,5134,38590,5562,40074,5776
2005-08-09 19:00,28775,4114,34530,4937,37408,5349,38847,5554
2005-08-09 20:00,26640,3844,31968,4613,34632,4997,35964,5189
2005-08-09 21:00,24525,3483,29430,4180,31883,4528,33109,4702
2005-08-09 22:00,23243,3172,27891,3806,30216,4123,31378,4282
2005-08-09 23:00,22386,2918,26863,3501,29102,3793,30221,3939
2005-08-10 00:00,21884,2811,26261,3373,28450,3654,29544,3795
2005-08-10 01:00,21915,2827,26298,3393,28489,3676,29585,3817
2005-08-10 02:00,22612,2745,27134,3295,29396,3569,30526,3706
2005-08-10 03:00,24191,2860,29029,3432,31449,3718,32658,3861
2005-08-10 04:00,25982,2991,31179,3590,33777,3889,35076,4038
2005-08-10 05:00,27931,3155,33518,3786,36311,4102,37707,4260
2005-08-10 06:00,29272,3385,35126,4062,38053,4400,39517,4570
2005-08-10 07:00,30089,3655,36107,4386,39116,4752,40620,4935
2005-08-10 08:00,30578,3934,36694,4721,39752,5114,41281,5311
2005-08-10 09:00,30430,4204,36516,5045,39560,5466,41081,5676
2005-08-10 10:00,30248,4327,36298,5193,39323,5626,40835,5842
2005-08-10 11:00,29800,4459,35760,5350,38740,5796,40230,6019
2005-08-10 12:00,29611,4532,35533,5439,38494,5892,39975,6119
2005-08-10 13:00,29774,4606,35729,5527,38706,5988,40195,6218
2005-08-10 14:00,30356,4565,36428,5478,39463,5935,40981,6163
2005-08-10 15:00,30317,4500,5400,5850,6075.0
2005-08-10 16:00,29988,4475,35985,5370,38984,5818,40484,6041
2005-08-10 17:00,29875,4254,35850,5104,38838,5530,40332,5743
2005-08-10 18:00,29421,4278,35306,5134,38248,5562,39719,5776
2005-08-10 19:00,28481,4114,34177,4937,37025,5349,38449,5554
2005-08-10 20:00,26337,31604,4613,34238,4997,35555,5189
2005-08-10 21:00,24315,3483,29178,4180,31610,4528,32826,4702
2005-08-10 22:00,22901,3172,27481,3806,29771,4123,30916,4282
2005-08-10 23:00,22074,2918,26489,3501,28696,3793,29800,3939
2005-08-11 00:00,21587,2811,25904,3373,28063,3654,29142,3795
2005-08-11 01:00,21615,2827,25938,3393,28100,3676,29181,3817
2005-08-11 02:00,22290,2745,26748,3295,28977,3569,30091,3706
2005-08-11 03:00,23836,2860,28603,3432,30987,3718,32179,3861
2005-08-11 04:00,25644,2991,30773,3590,33338,3889,34620,4038
2005-08-11 05:00,27585,3155,33102,3786,35860,4102,37239,4260
2005-08-11 06:00,28965,3385,34759,4062,37655,4400,39103,4570
2005-08-11 07:00,29821,3655,35785,4386,38767,4752,40258,4935
2005-08-11 08:00,30278,3934,36334,4721,39362,5114,40876,5311
2005-08-11 09:00,30116,4204,36139,5045,39151,5466,40656,5676
2005-08-11 10:00,29791,4327,35750,5193,38729,5626,40218,5842
2005-08-11 11:00,29275,4459,35131,5350,38058,5796,39522,6019
2005-08-11 12:00,29028,4532,34833,5439,37736,5892,39187,6119
2005-08-11 13:00,29233,4606,35079,5527,38002,5988,39464,6218
2005-08-11 14:00,29838,4565,35806,5478,38790,5935,40281,6163
2005-08-11 15:00,29800,4500,5400,5850,6075.0
2005-08-11 16:00,29533,4475,35439,5370,38393,5818,39869,6041
2005-08-11 17:00,29456,35347,38292,39765,5743
2005-08-11 18:00,28995,4278,34794,5134,37694,5562,39143,5776
2005-08-11 19:00,28003,4114,33603,4937,36403,5349,37804,5554
2005-08-11 20:00,26014,3844,31217,4613,33819,4997,35119,5189
2005-08-11 21:00,24050,3483,28860,4180,31265,4528,32468,4702
2005-08-11 22:00,22889,3172,27467,3806,29756,4123,30901,4282
2005-08-11 23:00,21970,2918,26364,3501,28561,3793,29659,3939
2005-08-12 00:00,21362,2811,25634,3373,27770,3654,28838,3795
2005-08-12 01:00,21111,2827,25333,3393,27445,3676,28500,3817
2005-08-12 02:00,21277,2745,25533,3295,27660,3569,28724,3706
2005-08-12 03:00,21887,2860,26264,3432,28453,3718,29547,3861
2005-08-12 04:00,22910,2991,27492,3590,29783,3889,30928,4038
2005-08-12 05:00,24622,3155,29546,3786,32009,4102,33240,4260
2005-08-12 06:00,26134,3385,31360,4062,33974,4400,35281,4570
2005-08-12 07:00,27101,3655,32521,4386,35231,4752,36586,4935
2005-08-12 08:00,27556,3934,33067,4721,35823,5114,37201,5311
2005-08-12 09:00,27439,4204,32926,5045,35670,5466,37042,5676
2005-08-12 10:00,27012,4327,32414,5193,35115,5626,36466,5842
2005-08-12 11:00,26535,4459,31842,5350,34495,5796,35822,6019
2005-08-12 12:00,26268,4532,31522,5439,34149,5892,35462,6119
2005-08-12 13:00,26520,4606,31824,5527,34477,5988,35803,6218
2005-08-12 14:00,27293,4565,32752,5478,35482,5935,36846,6163
2005-08-12 15:00,27496,4500,5400,5850,6075.0
2005-08-12 16:00,27561,4475,33073,5370,35829,5818,37207,6041
2005-08-12 17:00,27773,4254,33327,5104,36105,5530,37493,5743
2005-08-12 18:00,27569,4278,33083,5134,35839,5562,37218,5776
2005-08-12 19:00,26847,4114,32217,4937,34901,5349,36244,5554
2005-08-12 20:00,24928,3844,29913,4613,32406,4997,33653,5189
2005-08-12 21:00,22833,3483,27400,4180,29683,4528,30825,4702
2005-08-12 22:00,21703,3172,26043,3806,28214,4123,29299,4282
2005-08-12 23:00,20707,2918,24848,3501,26919,3793,27954,3939
2005-08-13 00:00,20081,2811,24097,3373,26105,3654,27109,3795
2005-08-13 01:00,19810,2827,23772,3393,25753,3676,26743,3817
2005-08-13 02:00,19765,2745,23718,3295,25695,3569,26683,3706
2005-08-13 03:00,19943,2860,23932,3432,25926,3718,26923,3861
2005-08-13 04:00,20475,2991,24570,3590,26618,3889,27642,4038
2005-08-13 05:00,21867,3155,26240,3786,28427,4102,29520,4260
2005-08-13 06:00,23300,3385,27960,4062,30290,4400,31455,4570
2005-08-13 07:00,24377,3655,29253,4386,31690,4752,32909,4935
2005-08-13 08:00,25049,3934,30059,4721,32564,5114,33816,5311
2005-08-13 09:00,25090,4204,30108,5045,32618,5466,33872,5676
2005-08-13 10:00,24867,4327,29840,5193,32327,5626,33570,5842
2005-08-13 11:00,24496,4459,29395,5350,31845,5796,33070,6019
2005-08-13 12:00,24261,4532,29114,5439,31540,5892,32753,6119
2005-08-13 13:00,24531,4606,29437,5527,31890,5988,33117,6218
2005-08-13 14:00,25317,4565,30381,5478,32912,5935,34178,6163
2005-08-13 15:00,25728,4500,5400,5850,6075.0
2005-08-13 16:00,26127,4475,31352,5370,33965,5818,35271,6041
2005-08-13 17:00,26730,4254,32076,5104,34750,5530,36086,5743
2005-08-13 18:00,26869,4278,32243,5134,34930,5562,36273,5776
2005-08-13 19:00,26262,4114,31515,4937,34141,5349,35454,5554
2005-08-13 20:00,24353,3844,29224,4613,31659,4997,32877,5189
2005-08-13 21:00,22666,3483,27199,4180,29466,4528,30599,4702
2005-08-13 22:00,21552,3172,25863,3806,28018,4123,29096,4282
2005-08-13 23:00,20926,2918,25111,3501,27203,3793,28250,3939
2005-08-14 00:00,20451,2811,24541,3373,26586,3654,27609,3795
2005-08-14 01:00,20513,2827,24616,3393,26667,3676,27693,3817
2005-08-14 02:00,21172,2745,25407,3295,27524,3569,28583,3706
2005-08-14 03:00,22648,2860,27177,3432,29442,3718,30575,3861
2005-08-14 04:00,24352,2991,29223,3590,31658,3889,32876,4038
2005-08-14 05:00,26311,3155,31573,3786,34204,4102,35520,4260
2005-08-14 06:00,27754,3385,33305,4062,36081,4400,37469,4570
2005-08-14 07:00,28625,3655,34351,4386,37213,4752,38645,4935
2005-08-14 08:00,29152,3934,34982,4721,37898,5114,39355,5311
2005-08-14 09:00,29188,4204,35026,5045,37944,5466,39404,5676
2005-08-14 10:00,29101,4327,34922,5193,37832,5626,39287,5842
2005-08-14 11:00,28673,4459,34408,5350,37276,5796,38709,6019
2005-08-14 12:00,28408,4532,34089,5439,36930,5892,38350,6119
2005-08-14 13:00,28537,4606,34245,5527,37098,5988,38525,6218
2005-08-14 14:00,29121,4565,34945,5478,37857,5935,39313,6163
2005-08-14 15:00,29153,4500,5400,5850,6075.0
2005-08-14 16:00,29049,4475,34859,5370,37764,5818,39216,6041
2005-08-14 17:00,29199,4254,35039,5104,37959,5530,39418,5743
2005-08-14 18:00,28831,4278,34597,5134,37480,5562,38922,5776
2005-08-14 19:00,27851,4114,33421,4937,36206,5349,37599,5554
2005-08-14 20:00,25716,3844,30860,4613,33431,4997,34717,5189
2005-08-14 21:00,23723,3483,28468,4180,30840,4528,32027,4702
2005-08-14 22:00,22444,3172,26932,3806,29177,4123,30299,4282
2005-08-14 23:00,21599,2918,25919,3501,28079,3793,29159,3939
2005-08-15 00:00,21044,2811,25252,3373,27357,3654,28409,3795
2005-08-15 01:00,20910,2827,25092,3393,27183,3676,28229,3817
2005-08-15 02:00,21203,2745,25444,3295,27564,3569,28625,3706
2005-08-15 03:00,22076,2860,26491,3432,28699,3718,29803,3861
2005-08-15 04:00,23190,27828,3590,30148,3889,31307,4038
2005-08-15 05:00,24853,3155,29824,3786,32309,4102,33552,4260
2005-08-15 06:00,26232,3385,31479,4062,34102,4400,35414,4570
2005-08-15 07:00,27063,3655,32476,4386,35182,4752,36535,4935
2005-08-15 08:00,27383,3934,32860,4721,35598,5114,36967,5311
2005-08-15 09:00,27363,4204,32835,5045,35572,5466,36940,5676
2005-08-15 10:00,27217,4327,32661,5193,35383,5626,36744,5842
2005-08-15 11:00,26915,4459,32298,5350,34990,5796,36335,6019
2005-08-15 12:00,26691,4532,32029,5439,34699,5892,36033,6119
2005-08-15 13:00,26859,4606,32231,5527,34917,5988,36260,6218
2005-08-15 14:00,27533,33040,5478,35793,5935,37170,6163
2005-08-15 15:00,27688,4500,5400,5850,6075.0
2005-08-15 16:00,27800,4475,33360,5370,36140,5818,37530,6041
2005-08-15 17:00,28193,4254,33831,5104,36651,5530,38060,5743
2005-08-15 18:00,28175,4278,33810,5134,36628,5562,38037,5776
