,X1,X2,X3
4626,0.082,0.082,0.082
4627,0.014,0.014,0.014
4628,0.001,0.001,0.001
4629,0,0,0
4630,0,0,0
4631,0,0,0
4632,0,0,0
4633,0,0,0
4634,0,0,0
4635,0,0,0
4636,0.008,0.008,0.008
4637,0.026,0.026,0.026
4638,0.082,0.082,0.082
4639,0.123,0.123,0.123
4640,0.131,0.131,0.131
4641,0.215,0.215,0.215
4642,0.285,0.285,0.285
4643,0.536,0.536,0.536
4644,0.543,0.543,0.543
4645,0.438,0.438,0.438
4646,0.399,0.399,0.399
4647,0.312,0.312,0.312
4648,0.125,0.125,0.125
4649,0.112,0.112,0.112
4650,0.099,0.099,0.099
4651,0.056,0.056,0.056
4652,0.005,0.005,0.005
4653,0,0,0
4654,0,0,0
4655,0,0,0
4656,0,0,0
4657,0,0,0
4658,0,0,0
4659,0,0,0
4660,0.008,0.008,0.008
4661,0.049,0.049,0.049
4662,0.155,0.155,0.155
4663,0.353,0.353,0.353
4664,0.527,0.527,0.527
4665,0.772,0.772,0.772
4666,0.911,0.911,0.911
4667,0.958,0.958,0.958
4668,1.004,1.004,1.004
4669,0.949,0.949,0.949
4670,0.787,0.787,0.787
4671,0.551,0.551,0.551
4672,0.407,0.407,0.407
4673,0.257,0.257,0.257
4674,0.103,0.103,0.103
4675,0.027,0.027,0.027
4676,0.005,0.005,0.005
4677,0,0,0
4678,0,0,0
4679,0,0,0
4680,0,0,0
4681,0,0,0
4682,0,0,0
4683,0,0,0
4684,0.003,0.003,0.003
4685,0.042,0.042,0.042
4686,0.122,0.122,0.122
4687,0.225,0.225,0.225
4688,0.243,0.243,0.243
4689,0.503,0.503,0.503
4690,0.496,0.496,0.496
4691,0.421,0.421,0.421
4692,0.443,0.443,0.443
4693,0.514,0.514,0.514
4694,0.409,0.409,0.409
4695,0.424,0.424,0.424
4696,0.368,0.368,0.368
4697,0.246,0.246,0.246
4698,0.115,0.115,0.115
4699,0.054,0.054,0.054
4700,0.005,0.005,0.005
4701,0,0,0
4702,0,0,0
4703,0,0,0
4704,0,0,0
4705,0,0,0
4706,0,0,0
4707,0,0,0
4708,0.005,0.005,0.005
4709,0.051,0.051,0.051
4710,0.15,0.15,0.15
4711,0.353,0.353,0.353
4712,0.564,0.564,0.564
4713,0.756,0.756,0.756
4714,0.899,0.899,0.899
4715,0.93,0.93,0.93
4716,0.817,0.817,0.817
4717,0.545,0.545,0.545
4718,0.362,0.362,0.362
4719,0.308,0.308,0.308
4720,0.196,0.196,0.196
4721,0.166,0.166,0.166
4722,0.106,0.106,0.106
4723,0.014,0.014,0.014
4724,0.001,0.001,0.001
4725,0,0,0
4726,0,0,0
4727,0,0,0
4728,0,0,0
4729,0,0,0
4730,0,0,0
4731,0,0,0
4732,0.006,0.006,0.006
4733,0.047,0.047,0.047
4734,0.159,0.159,0.159
4735,0.349,0.349,0.349
4736,0.542,0.542,0.542
4737,0.633,0.633,0.633
4738,0.624,0.624,0.624
4739,0.571,0.571,0.571
4740,0.561,0.561,0.561
4741,0.426,0.426,0.426
4742,0.364,0.364,0.364
4743,0.436,0.436,0.436
4744,0.346,0.346,0.346
4745,0.253,0.253,0.253
4746,0.115,0.115,0.115
4747,0.04,0.04,0.04
4748,0.004,0.004,0.004
4749,0,0,0
4750,0,0,0
4751,0,0,0
4752,0,0,0
4753,0,0,0
4754,0,0,0
4755,0,0,0
4756,0.001,0.001,0.001
4757,0.041,0.041,0.041
4758,0.073,0.073,0.073
4759,0.31,0.31,0.31
4760,0.419,0.419,0.419
4761,0.453,0.453,0.453
4762,0.811,0.811,0.811
4763,0.792,0.792,0.792
4764,0.79,0.79,0.79
4765,0.951,0.951,0.951
4766,0.839,0.839,0.839
4767,0.636,0.636,0.636
4768,0.474,0.474,0.474
4769,0.276,0.276,0.276
4770,0.104,0.104,0.104
4771,0.034,0.034,0.034
4772,0.001,0.001,0.001
4773,0,0,0
4774,0,0,0
4775,0,0,0
4776,0,0,0
4777,0,0,0
4778,0,0,0
4779,0,0,0
4780,0.001,0.001,0.001
4781,0.014,0.014,0.014
4782,0.053,0.053,0.053
4783,0.2,0.2,0.2
4784,0.142,0.142,0.142
4785,0.151,0.151,0.151
4786,0.27,0.27,0.27
4787,0.248,0.248,0.248
4788,0.788,0.788,0.788
4789,0.765,0.765,0.765
4790,0.517,0.517,0.517
4791,0.428,0.428,0.428
4792,0.411,0.411,0.411
4793,0.245,0.245,0.245
4794,0.069,0.069,0.069
4795,0.017,0.017,0.017
4796,0.002,0.002,0.002
4797,0,0,0
4798,0,0,0
4799,0,0,0
4800,0,0,0
4801,0,0,0
4802,0,0,0
4803,0,0,0
4804,0.001,0.001,0.001
4805,0.046,0.046,0.046
4806,0.142,0.142,0.142
4807,0.237,0.237,0.237
4808,0.273,0.273,0.273
4809,0.32,0.32,0.32
4810,0.33,0.33,0.33
4811,0.507,0.507,0.507
4812,0.579,0.579,0.579
4813,0.487,0.487,0.487
4814,0.32,0.32,0.32
4815,0.158,0.158,0.158
4816,0.159,0.159,0.159
4817,0.068,0.068,0.068
4818,0.03,0.03,0.03
4819,0.016,0.016,0.016
4820,0.002,0.002,0.002
4821,0,0,0
4822,0,0,0
4823,0,0,0
4824,0,0,0
4825,0,0,0
4826,0,0,0
4827,0,0,0
4828,0.001,0.001,0.001
4829,0.032,0.032,0.032
4830,0.1,0.1,0.1
4831,0.17,0.17,0.17
4832,0.376,0.376,0.376
4833,0.303,0.303,0.303
4834,0.405,0.405,0.405
4835,0.198,0.198,0.198
4836,0.156,0.156,0.156
4837,0.329,0.329,0.329
4838,0.408,0.408,0.408
4839,0.344,0.344,0.344
4840,0.366,0.366,0.366
4841,0.246,0.246,0.246
4842,0.108,0.108,0.108
4843,0.052,0.052,0.052
4844,0.003,0.003,0.003
4845,0,0,0
4846,0,0,0
4847,0,0,0
4848,0,0,0
4849,0,0,0
4850,0,0,0
4851,0,0,0
4852,0.001,0.001,0.001
4853,0.015,0.015,0.015
4854,0.079,0.079,0.079
4855,0.189,0.189,0.189
4856,0.356,0.356,0.356
4857,0.634,0.634,0.634
4858,0.806,0.806,0.806
4859,0.922,0.922,0.922
4860,0.904,0.904,0.904
4861,0.87,0.87,0.87
4862,0.793,0.793,0.793
4863,0.672,0.672,0.672
4864,0.48,0.48,0.48
4865,0.274,0.274,0.274
4866,0.102,0.102,0.102
4867,0.047,0.047,0.047
4868,0.001,0.001,0.001
4869,0,0,0
4870,0,0,0
4871,0,0,0
4872,0,0,0
4873,0,0,0
4874,0,0,0
4875,0,0,0
4876,0.001,0.001,0.001
4877,0.027,0.027,0.027
4878,0.113,0.113,0.113
4879,0.234,0.234,0.234
4880,0.375,0.375,0.375
4881,0.593,0.593,0.593
4882,0.843,0.843,0.843
4883,0.778,0.778,0.778
4884,0.699,0.699,0.699
4885,0.725,0.725,0.725
4886,0.804,0.804,0.804
4887,0.666,0.666,0.666
4888,0.48,0.48,0.48
4889,0.273,0.273,0.273
4890,0.102,0.102,0.102
4891,0.048,0.048,0.048
4892,0.002,0.002,0.002
4893,0,0,0
4894,0,0,0
4895,0,0,0
4896,0,0,0
4897,0,0,0
4898,0,0,0
4899,0,0,0
4900,0.003,0.003,0.003
4901,0.041,0.041,0.041
4902,0.115,0.115,0.115
4903,0.248,0.248,0.248
4904,0.513,0.513,0.513
4905,0.739,0.739,0.739
4906,0.871,0.871,0.871
4907,0.722,0.722,0.722
4908,0.73,0.73,0.73
4909,0.758,0.758,0.758
4910,0.722,0.722,0.722
4911,0.57,0.57,0.57
4912,0.472,0.472,0.472
4913,0.271,0.271,0.271
4914,0.101,0.101,0.101
4915,0.046,0.046,0.046
4916,0,0,0
4917,0,0,0
4918,0,0,0
4919,0,0,0
4920,0,0,0
4921,0,0,0
4922,0,0,0
4923,0,0,0
4924,0.001,0.001,0.001
4925,0.032,0.032,0.032
4926,0.128,0.128,0.128
4927,0.302,0.302,0.302
4928,0.512,0.512,0.512
4929,0.734,0.734,0.734
4930,0.847,0.847,0.847
4931,0.605,0.605,0.605
4932,0.466,0.466,0.466
4933,0.232,0.232,0.232
4934,0.402,0.402,0.402
4935,0.283,0.283,0.283
4936,0.311,0.311,0.311
4937,0.228,0.228,0.228
4938,0.082,0.082,0.082
4939,0.026,0.026,0.026
4940,0,0,0
4941,0,0,0
4942,0,0,0
4943,0,0,0
4944,0,0,0
4945,0,0,0
4946,0,0,0
4947,0,0,0
4948,0.001,0.001,0.001
4949,0.021,0.021,0.021
4950,0.062,0.062,0.062
4951,0.191,0.191,0.191
4952,0.402,0.402,0.402
4953,0.702,0.702,0.702
4954,0.844,0.844,0.844
4955,0.926,0.926,0.926
4956,0.892,0.892,0.892
4957,0.881,0.881,0.881
4958,0.792,0.792,0.792
4959,0.479,0.479,0.479
4960,0.406,0.406,0.406
4961,0.248,0.248,0.248
4962,0.086,0.086,0.086
4963,0.031,0.031,0.031
4964,0,0,0
4965,0,0,0
4966,0,0,0
4967,0,0,0
4968,0,0,0
4969,0,0,0
4970,0,0,0
4971,0,0,0
4972,0.001,0.001,0.001
4973,0.021,0.021,0.021
4974,0.115,0.115,0.115
4975,0.25,0.25,0.25
4976,0.402,0.402,0.402
4977,0.387,0.387,0.387
4978,0.795,0.795,0.795
4979,0.76,0.76,0.76
4980,0.814,0.814,0.814
4981,0.622,0.622,0.622
4982,0.459,0.459,0.459
4983,0.285,0.285,0.285
4984,0.175,0.175,0.175
4985,0.149,0.149,0.149
4986,0.077,0.077,0.077
4987,0.025,0.025,0.025
4988,0,0,0
4989,0,0,0
4990,0,0,0
4991,0,0,0
4992,0,0,0
4993,0,0,0
4994,0,0,0
4995,0,0,0
4996,0.001,0.001,0.001
4997,0.025,0.025,0.025
4998,0.098,0.098,0.098
4999,0.281,0.281,0.281
5000,0.464,0.464,0.464
5001,0.395,0.395,0.395
5002,0.409,0.409,0.409
5003,0.57,0.57,0.57
5004,0.431,0.431,0.431
5005,0.16,0.16,0.16
5006,0.135,0.135,0.135
5007,0.165,0.165,0.165
5008,0.183,0.183,0.183
5009,0.128,0.128,0.128
5010,0.067,0.067,0.067
5011,0.024,0.024,0.024
5012,0,0,0
5013,0,0,0
5014,0,0,0
5015,0,0,0
5016,0,0,0
5017,0,0,0
5018,0,0,0
5019,0,0,0
5020,0.003,0.003,0.003
5021,0.038,0.038,0.038
5022,0.143,0.143,0.143
5023,0.334,0.334,0.334
5024,0.463,0.463,0.463
5025,0.514,0.514,0.514
5026,0.744,0.744,0.744
5027,0.999,0.999,0.999
5028,0.988,0.988,0.988
5029,0.86,0.86,0.86
5030,0.675,0.675,0.675
5031,0.472,0.472,0.472
5032,0.388,0.388,0.388
5033,0.252,0.252,0.252
5034,0.105,0.105,0.105
5035,0.033,0.033,0.033
5036,0,0,0
5037,0,0,0
5038,0,0,0
5039,0,0,0
5040,0,0,0
5041,0,0,0
5042,0,0,0
5043,0,0,0
5044,0.002,0.002,0.002
5045,0.037,0.037,0.037
5046,0.122,0.122,0.122
5047,0.156,0.156,0.156
5048,0.305,0.305,0.305
5049,0.31,0.31,0.31
5050,0.673,0.673,0.673
5051,0.939,0.939,0.939
5052,0.971,0.971,0.971
5053,0.936,0.936,0.936
5054,0.825,0.825,0.825
5055,0.646,0.646,0.646
5056,0.457,0.457,0.457
5057,0.254,0.254,0.254
5058,0.103,0.103,0.103
5059,0.035,0.035,0.035
5060,0,0,0
5061,0,0,0
5062,0,0,0
5063,0,0,0
5064,0,0,0
5065,0,0,0
5066,0,0,0
5067,0,0,0
5068,0,0,0
5069,0.035,0.035,0.035
5070,0.14,0.14,0.14
5071,0.324,0.324,0.324
5072,0.522,0.522,0.522
5073,0.692,0.692,0.692
5074,0.843,0.843,0.843
5075,0.841,0.841,0.841
5076,0.675,0.675,0.675
5077,0.585,0.585,0.585
5078,0.388,0.388,0.388
5079,0.329,0.329,0.329
5080,0.349,0.349,0.349
5081,0.192,0.192,0.192
5082,0.057,0.057,0.057
5083,0.023,0.023,0.023
5084,0,0,0
5085,0,0,0
5086,0,0,0
5087,0,0,0
5088,0,0,0
5089,0,0,0
5090,0,0,0
5091,0,0,0
5092,0,0,0
5093,0.031,0.031,0.031
5094,0.117,0.117,0.117
5095,0.214,0.214,0.214
5096,0.344,0.344,0.344
5097,0.513,0.513,0.513
5098,0.621,0.621,0.621
5099,0.734,0.734,0.734
5100,0.715,0.715,0.715
5101,0.803,0.803,0.803
5102,0.665,0.665,0.665
5103,0.424,0.424,0.424
5104,0.407,0.407,0.407
5105,0.168,0.168,0.168
5106,0.088,0.088,0.088
5107,0.019,0.019,0.019
5108,0,0,0
5109,0,0,0
5110,0,0,0
5111,0,0,0
5112,0,0,0
5113,0,0,0
5114,0,0,0
5115,0,0,0
5116,0,0,0
5117,0.026,0.026,0.026
5118,0.081,0.081,0.081
5119,0.058,0.058,0.058
5120,0.159,0.159,0.159
5121,0.167,0.167,0.167
5122,0.287,0.287,0.287
5123,0.534,0.534,0.534
5124,0.846,0.846,0.846
5125,0.497,0.497,0.497
5126,0.282,0.282,0.282
5127,0.207,0.207,0.207
5128,0.195,0.195,0.195
5129,0.147,0.147,0.147
5130,0.092,0.092,0.092
5131,0.019,0.019,0.019
5132,0,0,0
5133,0,0,0
5134,0,0,0
5135,0,0,0
5136,0,0,0
5137,0,0,0
5138,0,0,0
5139,0,0,0
5140,0,0,0
5141,0.029,0.029,0.029
5142,0.138,0.138,0.138
5143,0.333,0.333,0.333
5144,0.529,0.529,0.529
5145,0.727,0.727,0.727
5146,0.853,0.853,0.853
5147,0.958,0.958,0.958
5148,0.944,0.944,0.944
5149,0.961,0.961,0.961
5150,0.642,0.642,0.642
5151,0.396,0.396,0.396
5152,0.363,0.363,0.363
5153,0.256,0.256,0.256
5154,0.096,0.096,0.096
5155,0.019,0.019,0.019
5156,0,0,0
5157,0,0,0
5158,0,0,0
5159,0,0,0
5160,0,0,0
5161,0,0,0
5162,0,0,0
5163,0,0,0
5164,0,0,0
5165,0.014,0.014,0.014
5166,0.102,0.102,0.102
5167,0.306,0.306,0.306
5168,0.539,0.539,0.539
5169,0.716,0.716,0.716
5170,0.767,0.767,0.767
5171,0.767,0.767,0.767
5172,0.738,0.738,0.738
5173,0.875,0.875,0.875
5174,0.601,0.601,0.601
5175,0.409,0.409,0.409
5176,0.408,0.408,0.408
5177,0.254,0.254,0.254
5178,0.093,0.093,0.093
5179,0.02,0.02,0.02
5180,0,0,0
5181,0,0,0
5182,0,0,0
5183,0,0,0
5184,0,0,0
5185,0,0,0
5186,0,0,0
5187,0,0,0
5188,0,0,0
5189,0.028,0.028,0.028
5190,0.134,0.134,0.134
5191,0.317,0.317,0.317
5192,0.474,0.474,0.474
5193,0.651,0.651,0.651
5194,0.675,0.675,0.675
5195,0.538,0.538,0.538
5196,0.574,0.574,0.574
5197,0.514,0.514,0.514
5198,0.32,0.32,0.32
5199,0.334,0.334,0.334
5200,0.206,0.206,0.206
5201,0.117,0.117,0.117
5202,0.059,0.059,0.059
5203,0.018,0.018,0.018
5204,0,0,0
5205,0,0,0
5206,0,0,0
5207,0,0,0
5208,0,0,0
5209,0,0,0
5210,0,0,0
5211,0,0,0
5212,0,0,0
5213,0.015,0.015,0.015
5214,0.069,0.069,0.069
5215,0.159,0.159,0.159
5216,0.369,0.369,0.369
5217,0.463,0.463,0.463
5218,0.559,0.559,0.559
5219,0.61,0.61,0.61
5220,0.771,0.771,0.771
5221,0.709,0.709,0.709
5222,0.751,0.751,0.751
5223,0.538,0.538,0.538
5224,0.397,0.397,0.397
5225,0.255,0.255,0.255
5226,0.09,0.09,0.09
5227,0.019,0.019,0.019
5228,0,0,0
5229,0,0,0
5230,0,0,0
5231,0,0,0
5232,0,0,0
5233,0,0,0
5234,0,0,0
5235,0,0,0
5236,0,0,0
5237,0.025,0.025,0.025
5238,0.127,0.127,0.127
5239,0.283,0.283,0.283
5240,0.534,0.534,0.534
5241,0.712,0.712,0.712
5242,0.574,0.574,0.574
5243,0.665,0.665,0.665
5244,0.982,0.982,0.982
5245,0.775,0.775,0.775
5246,0.672,0.672,0.672
5247,0.422,0.422,0.422
5248,0.259,0.259,0.259
5249,0.193,0.193,0.193
5250,0.079,0.079,0.079
5251,0.017,0.017,0.017
5252,0,0,0
5253,0,0,0
5254,0,0,0
5255,0,0,0
5256,0,0,0
5257,0,0,0
5258,0,0,0
5259,0,0,0
5260,0,0,0
5261,0.019,0.019,0.019
5262,0.083,0.083,0.083
5263,0.12,0.12,0.12
5264,0.278,0.278,0.278
5265,0.337,0.337,0.337
5266,0.153,0.153,0.153
5267,0.347,0.347,0.347
5268,0.221,0.221,0.221
5269,0.317,0.317,0.317
5270,0.15,0.15,0.15
5271,0.084,0.084,0.084
5272,0.084,0.084,0.084
5273,0.049,0.049,0.049
5274,0.022,0.022,0.022
5275,0.005,0.005,0.005
5276,0,0,0
5277,0,0,0
5278,0,0,0
5279,0,0,0
5280,0,0,0
5281,0,0,0
5282,0,0,0
5283,0,0,0
5284,0,0,0
5285,0.025,0.025,0.025
5286,0.129,0.129,0.129
5287,0.331,0.331,0.331
5288,0.549,0.549,0.549
5289,0.757,0.757,0.757
5290,0.88,0.88,0.88
5291,0.989,0.989,0.989
5292,1.005,1.005,1.005
5293,0.868,0.868,0.868
5294,0.696,0.696,0.696
5295,0.437,0.437,0.437
5296,0.327,0.327,0.327
5297,0.211,0.211,0.211
5298,0.067,0.067,0.067
5299,0.005,0.005,0.005
5300,0,0,0
5301,0,0,0
5302,0,0,0
5303,0,0,0
5304,0,0,0
5305,0,0,0
5306,0,0,0
5307,0,0,0
5308,0,0,0
5309,0.019,0.019,0.019
5310,0.041,0.041,0.041
5311,0.05,0.05,0.05
5312,0.052,0.052,0.052
5313,0.055,0.055,0.055
5314,0.091,0.091,0.091
5315,0.363,0.363,0.363
5316,0.216,0.216,0.216
5317,0.511,0.511,0.511
5318,0.303,0.303,0.303
5319,0.454,0.454,0.454
5320,0.38,0.38,0.38
5321,0.243,0.243,0.243
5322,0.083,0.083,0.083
5323,0.015,0.015,0.015
5324,0,0,0
5325,0,0,0
5326,0,0,0
5327,0,0,0
5328,0,0,0
5329,0,0,0
5330,0,0,0
5331,0,0,0
5332,0,0,0
5333,0.023,0.023,0.023
5334,0.126,0.126,0.126
5335,0.326,0.326,0.326
5336,0.532,0.532,0.532
5337,0.703,0.703,0.703
5338,0.692,0.692,0.692
5339,0.62,0.62,0.62
5340,0.843,0.843,0.843
5341,0.804,0.804,0.804
5342,0.592,0.592,0.592
5343,0.525,0.525,0.525
5344,0.37,0.37,0.37
5345,0.182,0.182,0.182
5346,0.083,0.083,0.083
5347,0.015,0.015,0.015
5348,0,0,0
5349,0,0,0
5350,0,0,0
5351,0,0,0
5352,0,0,0
5353,0,0,0
5354,0,0,0
5355,0,0,0
5356,0,0,0
5357,0.022,0.022,0.022
5358,0.123,0.123,0.123
5359,0.307,0.307,0.307
5360,0.498,0.498,0.498
5361,0.6,0.6,0.6
5362,0.73,0.73,0.73
5363,0.673,0.673,0.673
5364,0.594,0.594,0.594
5365,0.743,0.743,0.743
5366,0.552,0.552,0.552
5367,0.419,0.419,0.419
5368,0.342,0.342,0.342
5369,0.225,0.225,0.225
5370,0.077,0.077,0.077
5371,0.007,0.007,0.007
5372,0,0,0
5373,0,0,0
5374,0,0,0
5375,0,0,0
5376,0,0,0
5377,0,0,0
5378,0,0,0
5379,0,0,0
5380,0,0,0
5381,0.021,0.021,0.021
5382,0.108,0.108,0.108
5383,0.249,0.249,0.249
5384,0.537,0.537,0.537
5385,0.74,0.74,0.74
5386,0.804,0.804,0.804
5387,0.665,0.665,0.665
5388,0.773,0.773,0.773
5389,0.769,0.769,0.769
5390,0.523,0.523,0.523
5391,0.335,0.335,0.335
5392,0.333,0.333,0.333
5393,0.222,0.222,0.222
5394,0.071,0.071,0.071
5395,0.011,0.011,0.011
5396,0,0,0
5397,0,0,0
5398,0,0,0
5399,0,0,0
5400,0,0,0
5401,0,0,0
5402,0,0,0
5403,0,0,0
5404,0,0,0
5405,0.014,0.014,0.014
5406,0.051,0.051,0.051
5407,0.13,0.13,0.13
5408,0.388,0.388,0.388
5409,0.271,0.271,0.271
5410,0.527,0.527,0.527
5411,0.754,0.754,0.754
5412,0.553,0.553,0.553
5413,0.251,0.251,0.251
5414,0.667,0.667,0.667
5415,0.382,0.382,0.382
5416,0.117,0.117,0.117
5417,0.067,0.067,0.067
5418,0.065,0.065,0.065
5419,0.002,0.002,0.002
5420,0,0,0
5421,0,0,0
5422,0,0,0
5423,0,0,0
5424,0,0,0
5425,0,0,0
5426,0,0,0
5427,0,0,0
5428,0,0,0
5429,0.014,0.014,0.014
5430,0.063,0.063,0.063
5431,0.161,0.161,0.161
5432,0.281,0.281,0.281
5433,0.39,0.39,0.39
5434,0.33,0.33,0.33
5435,0.238,0.238,0.238
5436,0.602,0.602,0.602
5437,0.458,0.458,0.458
5438,0.571,0.571,0.571
5439,0.212,0.212,0.212
5440,0.231,0.231,0.231
5441,0.201,0.201,0.201
5442,0.079,0.079,0.079
5443,0.009,0.009,0.009
5444,0,0,0
5445,0,0,0
5446,0,0,0
5447,0,0,0
5448,0,0,0
5449,0,0,0
5450,0,0,0
5451,0,0,0
5452,0,0,0
5453,0.018,0.018,0.018
5454,0.119,0.119,0.119
5455,0.285,0.285,0.285
5456,0.346,0.346,0.346
5457,0.67,0.67,0.67
5458,0.46,0.46,0.46
5459,0.463,0.463,0.463
5460,0.341,0.341,0.341
5461,0.528,0.528,0.528
5462,0.426,0.426,0.426
5463,0.292,0.292,0.292
5464,0.212,0.212,0.212
5465,0.179,0.179,0.179
5466,0.07,0.07,0.07
5467,0.007,0.007,0.007
5468,0,0,0
5469,0,0,0
5470,0,0,0
5471,0,0,0
5472,0,0,0
5473,0,0,0
5474,0,0,0
5475,0,0,0
5476,0,0,0
5477,0.007,0.007,0.007
5478,0.059,0.059,0.059
5479,0.142,0.142,0.142
5480,0.364,0.364,0.364
5481,0.226,0.226,0.226
5482,0.141,0.141,0.141
5483,0.537,0.537,0.537
5484,0.812,0.812,0.812
5485,0.672,0.672,0.672
5486,0.655,0.655,0.655
5487,0.434,0.434,0.434
5488,0.406,0.406,0.406
5489,0.223,0.223,0.223
5490,0.073,0.073,0.073
5491,0.009,0.009,0.009
5492,0,0,0
5493,0,0,0
5494,0,0,0
5495,0,0,0
5496,0,0,0
5497,0,0,0
5498,0,0,0
5499,0,0,0
5500,0,0,0
5501,0.011,0.011,0.011
5502,0.067,0.067,0.067
5503,0.186,0.186,0.186
5504,0.405,0.405,0.405
5505,0.39,0.39,0.39
5506,0.442,0.442,0.442
5507,0.491,0.491,0.491
5508,0.523,0.523,0.523
5509,0.27,0.27,0.27
5510,0.107,0.107,0.107
5511,0.288,0.288,0.288
5512,0.144,0.144,0.144
5513,0.15,0.15,0.15
5514,0.064,0.064,0.064
5515,0.005,0.005,0.005
5516,0,0,0
5517,0,0,0
5518,0,0,0
5519,0,0,0
5520,0,0,0
5521,0,0,0
5522,0,0,0
5523,0,0,0
5524,0,0,0
5525,0.014,0.014,0.014
5526,0.11,0.11,0.11
5527,0.284,0.284,0.284
5528,0.428,0.428,0.428
5529,0.644,0.644,0.644
5530,0.625,0.625,0.625
5531,0.583,0.583,0.583
5532,0.75,0.75,0.75
5533,0.755,0.755,0.755
5534,0.475,0.475,0.475
5535,0.373,0.373,0.373
5536,0.266,0.266,0.266
5537,0.202,0.202,0.202
5538,0.07,0.07,0.07
5539,0.007,0.007,0.007
5540,0,0,0
5541,0,0,0
5542,0,0,0
5543,0,0,0
5544,0,0,0
5545,0,0,0
5546,0,0,0
5547,0,0,0
5548,0,0,0
5549,0.011,0.011,0.011
5550,0.109,0.109,0.109
5551,0.307,0.307,0.307
5552,0.524,0.524,0.524
5553,0.681,0.681,0.681
5554,0.572,0.572,0.572
5555,0.399,0.399,0.399
5556,0.5,0.5,0.5
5557,0.807,0.807,0.807
5558,0.473,0.473,0.473
5559,0.219,0.219,0.219
5560,0.341,0.341,0.341
5561,0.163,0.163,0.163
5562,0.064,0.064,0.064
5563,0.007,0.007,0.007
5564,0,0,0
5565,0,0,0
5566,0,0,0
5567,0,0,0
5568,0,0,0
5569,0,0,0
5570,0,0,0
5571,0,0,0
5572,0,0,0
5573,0.01,0.01,0.01
5574,0.1,0.1,0.1
5575,0.282,0.282,0.282
5576,0.517,0.517,0.517
5577,0.725,0.725,0.725
5578,0.92,0.92,0.92
5579,0.778,0.778,0.778
5580,0.502,0.502,0.502
5581,0.313,0.313,0.313
5582,0.311,0.311,0.311
5583,0.36,0.36,0.36
5584,0.254,0.254,0.254
5585,0.117,0.117,0.117
5586,0.043,0.043,0.043
5587,0.005,0.005,0.005
5588,0,0,0
5589,0,0,0
5590,0,0,0
5591,0,0,0
5592,0,0,0
5593,0,0,0
5594,0,0,0
5595,0,0,0
5596,0,0,0
5597,0.01,0.01,0.01
5598,0.082,0.082,0.082
5599,0.221,0.221,0.221
5600,0.293,0.293,0.293
5601,0.207,0.207,0.207
5602,0.405,0.405,0.405
5603,0.862,0.862,0.862
5604,0.409,0.409,0.409
5605,0.226,0.226,0.226
5606,0.523,0.523,0.523
5607,0.316,0.316,0.316
5608,0.269,0.269,0.269
5609,0.083,0.083,0.083
5610,0.045,0.045,0.045
5611,0.005,0.005,0.005
5612,0,0,0
5613,0,0,0
5614,0,0,0
5615,0,0,0
5616,0,0,0
5617,0,0,0
5618,0,0,0
5619,0,0,0
5620,0,0,0
5621,0.007,0.007,0.007
5622,0.074,0.074,0.074
5623,0.233,0.233,0.233
5624,0.498,0.498,0.498
5625,0.632,0.632,0.632
5626,0.617,0.617,0.617
5627,0.317,0.317,0.317
5628,0.241,0.241,0.241
5629,0.409,0.409,0.409
5630,0.42,0.42,0.42
5631,0.369,0.369,0.369
5632,0.282,0.282,0.282
5633,0.196,0.196,0.196
5634,0.059,0.059,0.059
5635,0.004,0.004,0.004
5636,0,0,0
5637,0,0,0
5638,0,0,0
5639,0,0,0
5640,0,0,0
5641,0,0,0
5642,0,0,0
5643,0,0,0
5644,0,0,0
5645,0.009,0.009,0.009
5646,0.089,0.089,0.089
5647,0.255,0.255,0.255
5648,0.494,0.494,0.494
5649,0.673,0.673,0.673
5650,0.563,0.563,0.563
5651,0.375,0.375,0.375
5652,0.418,0.418,0.418
5653,0.501,0.501,0.501
5654,0.466,0.466,0.466
5655,0.296,0.296,0.296
5656,0.302,0.302,0.302
5657,0.168,0.168,0.168
5658,0.046,0.046,0.046
5659,0.004,0.004,0.004
5660,0,0,0
5661,0,0,0
5662,0,0,0
5663,0,0,0
5664,0,0,0
5665,0,0,0
5666,0,0,0
5667,0,0,0
5668,0,0,0
5669,0.001,0.001,0.001
5670,0.019,0.019,0.019
5671,0.07,0.07,0.07
5672,0.147,0.147,0.147
5673,0.135,0.135,0.135
5674,0.105,0.105,0.105
5675,0.089,0.089,0.089
5676,0.11,0.11,0.11
5677,0.176,0.176,0.176
5678,0.144,0.144,0.144
5679,0.092,0.092,0.092
5680,0.137,0.137,0.137
5681,0.101,0.101,0.101
5682,0.026,0.026,0.026
5683,0.003,0.003,0.003
5684,0,0,0
5685,0,0,0
5686,0,0,0
5687,0,0,0
5688,0,0,0
5689,0,0,0
5690,0,0,0
5691,0,0,0
5692,0,0,0
5693,0.007,0.007,0.007
5694,0.049,0.049,0.049
5695,0.042,0.042,0.042
5696,0.073,0.073,0.073
5697,0.152,0.152,0.152
5698,0.157,0.157,0.157
5699,0.104,0.104,0.104
5700,0.146,0.146,0.146
5701,0.394,0.394,0.394
5702,0.373,0.373,0.373
5703,0.178,0.178,0.178
5704,0.139,0.139,0.139
5705,0.115,0.115,0.115
5706,0.048,0.048,0.048
5707,0.004,0.004,0.004
5708,0,0,0
